customer_id,age,gender,country,preferred_channel,loyalty_tier,registration_date,last_purchase_days_ago,total_purchases,avg_order_value,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,preferred_brand,preferred_category,total_revenue,churned
CUST_02331,63,F,USA,loyalty_program,Gold,2023-09-13,325,19,46.78,0.055,41,0.144,7,4.0,0,H&M,Outerwear,888.82,0
CUST_02332,53,F,Brazil,ecommerce,Silver,2025-08-31,70,55,78.81,0.203,35,0.106,3,9.0,1,Massimo Dutti,Sportswear,4334.55,0
CUST_02333,57,F,Netherlands,email_campaign,Silver,2025-07-04,107,34,10.43,0.314,35,0.08,4,0.0,1,Pull&Bear,Bottoms,354.62,0
CUST_02334,54,M,Poland,email_campaign,Silver,2024-07-23,271,41,18.95,0.085,46,0.112,0,3.0,1,Massimo Dutti,Bags,776.95,1
CUST_02335,50,M,Germany,mobile_app,Bronze,2026-03-25,354,7,115.75,0.554,54,0.086,3,3.0,0,COS,Underwear,810.25,1
CUST_02336,53,F,Brazil,instagram_shop,Bronze,2024-01-18,47,57,217.48,0.155,54,0.214,0,3.0,1,Pull&Bear,Underwear,12396.36,0
CUST_02337,20,F,Portugal,ecommerce,Platinum,2024-05-27,108,16,47.47,0.175,35,0.142,4,5.0,0,Uniqlo,Footwear,759.52,0
CUST_02338,26,F,Poland,email_campaign,Bronze,2024-02-19,364,59,92.24,0.106,48,0.123,7,3.0,0,Mango,Bags,5442.16,1
CUST_02339,25,F,France,physical_store,Bronze,2024-06-02,69,38,49.77,0.532,45,0.167,3,0.0,1,Reserved,Bags,1891.26,0
CUST_02340,50,M,Portugal,mobile_app,Silver,2023-10-19,308,9,60.26,0.311,29,0.41,1,6.0,1,Stradivarius,Footwear,542.34,0
CUST_02341,23,F,Spain,instagram_shop,Platinum,2024-05-22,2,77,22.72,0.07,5,0.139,0,10.0,1,Stradivarius,Dresses,1749.44,0
CUST_02342,58,M,Italy,instagram_shop,Silver,2023-11-08,219,34,85.21,0.254,53,0.389,0,5.0,1,Massimo Dutti,Bottoms,2897.14,0
CUST_02343,56,M,UK,mobile_app,Silver,2025-07-03,45,46,30.15,0.074,34,0.325,6,7.0,1,Massimo Dutti,Footwear,1386.9,0
CUST_02344,21,F,France,instagram_shop,Silver,2024-07-31,233,37,66.36,0.41,29,0.09,7,5.0,1,Mango,Sportswear,2455.32,1
CUST_02345,30,F,Brazil,email_campaign,Silver,2024-06-20,189,43,99.7,0.459,13,0.023,7,2.0,1,Massimo Dutti,Bags,4287.1,1
CUST_02346,19,F,Poland,instagram_shop,Silver,2025-02-20,348,47,90.23,0.379,36,0.243,4,0.0,1,Massimo Dutti,Accessories,4240.81,0
CUST_02347,22,F,France,ecommerce,Gold,2023-07-31,122,6,28.64,0.052,27,0.192,0,3.0,1,COS,Sportswear,171.84,0
CUST_02348,61,F,Spain,physical_store,Silver,2024-07-03,65,38,67.77,0.388,39,0.33,2,4.0,1,Bershka,Outerwear,2575.26,0
CUST_02349,44,F,Poland,email_campaign,Bronze,2025-04-09,149,61,34.46,0.275,51,0.122,7,10.0,1,H&M,Outerwear,2102.06,1
CUST_02350,49,M,UK,mobile_app,Gold,2024-01-13,249,4,98.66,0.254,40,0.334,2,8.0,0,Mango,Bottoms,394.64,1
CUST_02351,38,F,Brazil,physical_store,Gold,2024-06-23,67,5,106.57,0.259,57,0.165,3,6.0,1,H&M,Jewelry,532.85,0
CUST_02352,25,F,Portugal,loyalty_program,Bronze,2024-08-19,350,70,101.93,0.432,4,0.24,6,6.0,1,Mango,Accessories,7135.1,1
CUST_02353,55,F,USA,email_campaign,Bronze,2023-07-07,59,60,180.96,0.416,20,0.263,1,0.0,0,Uniqlo,Dresses,10857.6,0
CUST_02354,25,M,France,physical_store,Platinum,2024-11-27,115,77,83.87,0.348,54,0.118,3,1.0,0,Pull&Bear,Underwear,6457.99,0
CUST_02355,20,F,UK,instagram_shop,Bronze,2024-06-09,116,77,189.42,0.013,48,0.293,6,9.0,1,Reserved,Underwear,14585.34,1
CUST_02356,61,M,Spain,loyalty_program,Silver,2024-02-27,237,56,99.5,0.252,5,0.106,6,5.0,1,Uniqlo,Dresses,5572.0,0
CUST_02357,20,F,France,mobile_app,Bronze,2024-09-10,47,59,31.93,0.431,49,0.1,1,2.0,1,Stradivarius,Footwear,1883.87,0
CUST_02358,39,F,Germany,mobile_app,Bronze,2024-01-24,109,7,67.9,0.295,50,0.115,7,6.0,0,Reserved,Footwear,475.3,0
CUST_02359,23,F,Germany,ecommerce,Silver,2024-03-21,274,68,132.21,0.124,23,0.031,7,6.0,1,Uniqlo,Accessories,8990.28,1
CUST_02360,19,F,Brazil,instagram_shop,Bronze,2025-08-17,113,31,140.38,0.363,51,0.424,2,9.0,1,Massimo Dutti,Tops,4351.78,0
CUST_02361,40,M,Portugal,ecommerce,Bronze,2025-02-22,33,48,40.19,0.444,15,0.159,2,10.0,0,COS,Accessories,1929.12,0
CUST_02362,61,F,Brazil,ecommerce,Bronze,2025-04-04,280,42,39.8,0.147,6,0.066,4,3.0,1,Zara,Bottoms,1671.6,0
CUST_02363,19,M,Brazil,instagram_shop,Gold,2026-02-11,292,30,93.55,0.165,41,0.22,7,1.0,0,COS,Outerwear,2806.5,0
CUST_02364,55,F,Italy,email_campaign,Gold,2023-09-05,316,51,30.83,0.337,25,0.097,2,2.0,0,Uniqlo,Tops,1572.33,1
CUST_02365,34,F,Portugal,loyalty_program,Gold,2025-02-02,162,35,48.94,0.304,20,0.036,2,8.0,0,H&M,Bags,1712.9,0
CUST_02366,52,F,Italy,ecommerce,Silver,2023-10-23,90,62,62.88,0.318,47,0.033,5,10.0,0,Uniqlo,Tops,3898.56,0
CUST_02367,51,F,Poland,physical_store,Silver,2024-08-19,51,51,51.18,0.414,59,0.273,0,6.0,1,Mango,Jewelry,2610.18,0
CUST_02368,40,M,UK,loyalty_program,Gold,2025-11-17,144,50,111.29,0.369,17,0.081,4,5.0,1,Mango,Jewelry,5564.5,0
CUST_02369,47,M,UK,email_campaign,Gold,2023-12-22,104,30,105.01,0.37,16,0.44,1,4.0,0,H&M,Accessories,3150.3,0
CUST_02370,25,F,Portugal,instagram_shop,Gold,2023-06-20,170,19,65.47,0.046,20,0.186,0,1.0,0,Pull&Bear,Footwear,1243.93,0
CUST_02371,39,F,Portugal,mobile_app,Bronze,2025-06-26,16,50,23.49,0.395,51,0.267,5,3.0,0,Massimo Dutti,Sportswear,1174.5,0
CUST_02372,61,F,Poland,email_campaign,Bronze,2024-07-26,133,54,176.18,0.042,5,0.122,0,4.0,0,Reserved,Bottoms,9513.72,0
CUST_02373,53,F,UK,ecommerce,Silver,2024-11-28,170,4,31.31,0.455,18,0.234,7,7.0,1,Reserved,Dresses,125.24,0
CUST_02374,22,F,Poland,physical_store,Bronze,2024-11-06,30,12,36.93,0.242,1,0.062,3,0.0,0,Reserved,Tops,443.16,0
CUST_02375,30,F,USA,loyalty_program,Bronze,2025-05-27,160,15,29.53,0.26,18,0.298,4,8.0,1,Pull&Bear,Outerwear,442.95,0
CUST_02376,46,F,Spain,instagram_shop,Silver,2023-11-23,147,15,17.21,0.311,51,0.319,3,4.0,0,Stradivarius,Outerwear,258.15,0
CUST_02377,48,F,Germany,mobile_app,Bronze,2024-02-25,307,10,124.85,0.257,21,0.072,2,7.0,0,Massimo Dutti,Outerwear,1248.5,1
CUST_02378,64,F,USA,loyalty_program,Gold,2025-11-07,237,61,240.66,0.274,15,0.219,7,1.0,1,COS,Tops,14680.26,0
CUST_02379,33,F,Brazil,physical_store,Bronze,2023-10-01,175,19,20.42,0.61,24,0.015,2,8.0,0,Uniqlo,Footwear,387.98,0
CUST_02380,59,M,France,mobile_app,Silver,2023-07-31,72,53,12.96,0.264,43,0.089,5,4.0,1,H&M,Bottoms,686.88,1
CUST_02381,47,F,Italy,instagram_shop,Bronze,2024-01-08,363,72,62.42,0.575,10,0.284,5,4.0,0,Mango,Sportswear,4494.24,1
CUST_02382,33,NB,Netherlands,loyalty_program,Platinum,2023-06-05,127,57,73.17,0.381,11,0.115,6,5.0,1,Reserved,Footwear,4170.69,0
CUST_02383,29,F,France,email_campaign,Bronze,2023-12-03,196,9,10.03,0.279,27,0.061,1,4.0,1,H&M,Outerwear,90.27,1
CUST_02384,34,F,Portugal,ecommerce,Gold,2026-01-22,185,29,24.04,0.089,1,0.483,6,3.0,1,Reserved,Dresses,697.16,1
CUST_02385,33,F,Spain,instagram_shop,Silver,2024-04-01,150,7,158.73,0.16,37,0.103,5,9.0,0,Mango,Footwear,1111.11,0
CUST_02386,29,F,USA,physical_store,Bronze,2025-10-15,214,72,89.68,0.213,11,0.05,2,5.0,1,Stradivarius,Accessories,6456.96,0
CUST_02387,25,M,Netherlands,email_campaign,Silver,2025-08-27,94,17,157.72,0.42,24,0.069,0,9.0,1,H&M,Tops,2681.24,0
CUST_02388,37,F,Netherlands,loyalty_program,Gold,2024-11-15,58,79,23.87,0.202,1,0.042,6,1.0,0,Zara,Bottoms,1885.73,0
CUST_02389,20,M,Portugal,mobile_app,Bronze,2024-04-10,219,16,54.83,0.452,32,0.042,3,4.0,1,Bershka,Sportswear,877.28,0
CUST_02390,33,M,USA,email_campaign,Bronze,2025-05-02,219,71,52.21,0.505,58,0.014,6,4.0,0,H&M,Outerwear,3706.91,0
CUST_02391,47,F,Netherlands,email_campaign,Bronze,2026-01-07,13,38,129.81,0.144,59,0.242,0,8.0,1,COS,Accessories,4932.78,0
CUST_02392,62,F,USA,physical_store,Bronze,2024-01-10,283,76,32.99,0.3,12,0.036,6,9.0,0,Zara,Accessories,2507.24,0
CUST_02393,40,M,Italy,ecommerce,Platinum,2024-05-28,140,47,36.48,0.184,55,0.162,0,5.0,1,COS,Footwear,1714.56,0
CUST_02394,45,F,Italy,email_campaign,Bronze,2023-11-08,274,10,82.34,0.083,51,0.171,4,5.0,1,Reserved,Outerwear,823.4,1
CUST_02395,57,M,Netherlands,email_campaign,Silver,2025-09-03,119,24,102.58,0.302,44,0.304,5,2.0,1,COS,Underwear,2461.92,0
CUST_02396,22,F,Netherlands,ecommerce,Bronze,2026-03-17,271,50,38.04,0.169,49,0.289,1,7.0,0,Pull&Bear,Sportswear,1902.0,0
CUST_02397,37,F,Portugal,ecommerce,Bronze,2025-09-18,97,68,66.02,0.465,58,0.071,5,5.0,1,Bershka,Jewelry,4489.36,0
CUST_02398,57,F,USA,mobile_app,Bronze,2024-10-25,330,43,116.3,0.523,55,0.04,4,4.0,0,Reserved,Dresses,5000.9,1
CUST_02399,61,F,UK,loyalty_program,Bronze,2025-01-08,47,37,70.44,0.196,52,0.323,7,5.0,1,Uniqlo,Underwear,2606.28,1
CUST_02400,18,M,Poland,mobile_app,Silver,2023-05-28,152,45,38.39,0.333,23,0.183,5,7.0,0,Zara,Accessories,1727.55,0
CUST_02401,47,F,Poland,ecommerce,Bronze,2023-05-11,173,54,69.77,0.192,19,0.021,6,8.0,1,Uniqlo,Jewelry,3767.58,1
CUST_02402,38,M,France,instagram_shop,Gold,2025-01-10,275,43,92.07,0.121,19,0.054,4,5.0,0,Uniqlo,Accessories,3959.01,1
CUST_02403,37,F,France,ecommerce,Silver,2023-10-08,347,68,58.37,0.133,46,0.232,2,9.0,0,Uniqlo,Jewelry,3969.16,1
CUST_02404,23,F,Netherlands,mobile_app,Bronze,2024-03-02,237,37,83.98,0.276,11,0.116,2,1.0,0,Pull&Bear,Bags,3107.26,1
CUST_02405,39,F,Germany,physical_store,Bronze,2024-01-27,31,41,117.6,0.166,42,0.046,4,1.0,1,Massimo Dutti,Dresses,4821.6,0
CUST_02406,35,F,Italy,physical_store,Bronze,2023-09-02,213,1,76.51,0.233,44,0.022,1,2.0,1,Reserved,Tops,76.51,1
CUST_02407,25,F,Brazil,loyalty_program,Bronze,2023-06-18,272,16,109.28,0.148,36,0.073,4,10.0,0,Massimo Dutti,Footwear,1748.48,1
CUST_02408,56,F,USA,email_campaign,Bronze,2025-06-03,78,37,48.05,0.172,42,0.367,5,9.0,0,Mango,Bags,1777.85,0
CUST_02409,49,M,Spain,physical_store,Gold,2024-05-01,279,37,37.28,0.329,48,0.168,0,6.0,0,Mango,Underwear,1379.36,0
CUST_02410,50,F,Spain,mobile_app,Gold,2026-02-16,41,7,170.42,0.261,57,0.334,1,6.0,1,Zara,Bags,1192.94,0
CUST_02411,33,F,Italy,physical_store,Gold,2023-07-24,146,40,9.13,0.648,50,0.12,7,10.0,1,Pull&Bear,Underwear,365.2,0
CUST_02412,29,M,France,instagram_shop,Bronze,2025-09-05,12,51,76.65,0.467,7,0.236,0,2.0,0,Pull&Bear,Outerwear,3909.15,0
CUST_02413,55,M,Portugal,ecommerce,Bronze,2024-08-10,248,64,42.92,0.54,35,0.057,7,5.0,0,Stradivarius,Tops,2746.88,0
CUST_02414,51,F,Spain,ecommerce,Platinum,2023-12-08,229,22,94.5,0.319,47,0.138,7,4.0,1,Massimo Dutti,Bags,2079.0,0
CUST_02415,31,F,Netherlands,mobile_app,Silver,2025-10-14,331,43,21.23,0.402,45,0.307,1,4.0,1,COS,Tops,912.89,0
CUST_02416,53,M,Germany,email_campaign,Bronze,2025-08-13,179,62,73.21,0.153,32,0.104,5,9.0,1,Uniqlo,Outerwear,4539.02,0
CUST_02417,50,F,Spain,ecommerce,Bronze,2025-06-21,341,54,87.75,0.172,53,0.227,1,7.0,0,Massimo Dutti,Sportswear,4738.5,1
CUST_02418,40,F,Poland,physical_store,Bronze,2024-04-24,160,27,75.32,0.387,30,0.145,2,7.0,1,H&M,Accessories,2033.64,0
CUST_02419,62,F,Germany,instagram_shop,Silver,2024-07-08,221,29,27.23,0.142,37,0.019,7,7.0,0,Stradivarius,Bags,789.67,0
CUST_02420,19,M,Germany,email_campaign,Gold,2024-05-05,327,16,33.8,0.12,28,0.118,4,3.0,0,H&M,Sportswear,540.8,0
CUST_02421,58,F,Spain,email_campaign,Bronze,2023-09-18,164,11,95.83,0.236,17,0.057,0,2.0,0,Mango,Sportswear,1054.13,0
CUST_02422,38,NB,Portugal,email_campaign,Bronze,2025-02-08,168,21,50.2,0.089,55,0.06,1,3.0,1,Bershka,Bags,1054.2,0
CUST_02423,19,F,Portugal,ecommerce,Bronze,2023-07-23,219,9,11.07,0.174,19,0.292,0,6.0,0,Zara,Bags,99.63,1
CUST_02424,44,M,France,loyalty_program,Bronze,2024-04-24,70,27,37.37,0.141,59,0.107,6,7.0,1,Massimo Dutti,Sportswear,1008.99,0
CUST_02425,26,F,Italy,email_campaign,Silver,2023-08-06,260,79,140.97,0.078,43,0.036,7,7.0,0,Pull&Bear,Jewelry,11136.63,0
CUST_02426,18,F,Netherlands,mobile_app,Silver,2025-09-20,63,23,48.64,0.306,7,0.151,0,10.0,1,Massimo Dutti,Bags,1118.72,0
CUST_02427,28,M,Brazil,physical_store,Bronze,2023-10-23,246,51,19.01,0.148,39,0.006,0,10.0,1,Mango,Jewelry,969.51,1
CUST_02428,20,F,UK,loyalty_program,Silver,2023-09-24,50,3,41.07,0.18,50,0.174,5,0.0,0,COS,Bags,123.21,1
CUST_02429,40,F,Brazil,instagram_shop,Bronze,2024-06-23,286,16,53.85,0.231,45,0.354,5,1.0,0,COS,Footwear,861.6,1
CUST_02430,43,F,Poland,physical_store,Silver,2025-11-21,234,8,29.99,0.524,36,0.204,5,5.0,0,Reserved,Jewelry,239.92,1
CUST_02431,21,F,Portugal,mobile_app,Silver,2024-08-01,16,42,160.51,0.669,23,0.188,2,2.0,1,Uniqlo,Tops,6741.42,0
CUST_02432,35,F,France,mobile_app,Bronze,2026-01-06,4,73,42.98,0.14,0,0.114,7,0.0,1,Massimo Dutti,Tops,3137.54,0
CUST_02433,23,M,Poland,loyalty_program,Silver,2025-08-15,282,35,45.67,0.297,57,0.084,0,5.0,1,Mango,Underwear,1598.45,0
CUST_02434,52,F,Brazil,physical_store,Bronze,2026-02-20,157,71,48.32,0.28,51,0.149,3,3.0,1,COS,Underwear,3430.72,0
CUST_02435,39,F,Germany,ecommerce,Bronze,2024-05-05,220,72,12.89,0.371,2,0.047,0,8.0,1,Massimo Dutti,Jewelry,928.08,1
CUST_02436,60,F,Italy,mobile_app,Bronze,2025-08-27,348,48,73.83,0.335,37,0.004,1,8.0,0,H&M,Dresses,3543.84,0
CUST_02437,32,M,Germany,email_campaign,Bronze,2025-05-06,364,54,34.03,0.382,10,0.109,2,8.0,1,Uniqlo,Outerwear,1837.62,0
CUST_02438,39,M,Brazil,instagram_shop,Gold,2024-11-24,51,36,7.75,0.363,41,0.059,6,7.0,0,Bershka,Outerwear,279.0,0
CUST_02439,54,F,Spain,instagram_shop,Bronze,2023-05-17,42,6,16.46,0.18,39,0.054,2,8.0,1,Bershka,Tops,98.76,0
CUST_02440,59,F,Italy,mobile_app,Silver,2025-04-15,135,71,52.38,0.109,40,0.001,4,3.0,1,H&M,Underwear,3718.98,0
CUST_02441,29,M,France,email_campaign,Gold,2025-05-15,274,12,146.04,0.515,38,0.163,5,1.0,0,H&M,Tops,1752.48,0
CUST_02442,64,F,USA,physical_store,Bronze,2024-05-30,259,59,96.98,0.427,42,0.123,0,0.0,1,Zara,Footwear,5721.82,1
CUST_02443,59,M,Germany,instagram_shop,Bronze,2023-11-16,191,65,85.14,0.075,2,0.299,5,4.0,1,Stradivarius,Outerwear,5534.1,1
CUST_02444,55,M,Spain,email_campaign,Bronze,2023-09-04,256,50,59.23,0.162,20,0.364,2,8.0,1,H&M,Underwear,2961.5,0
CUST_02445,35,M,Poland,email_campaign,Bronze,2024-12-19,236,43,74.14,0.422,4,0.232,5,9.0,0,COS,Tops,3188.02,1
CUST_02446,62,F,USA,ecommerce,Bronze,2023-12-30,276,43,59.07,0.316,0,0.147,2,7.0,1,Zara,Jewelry,2540.01,0
CUST_02447,52,M,Poland,mobile_app,Silver,2025-03-26,354,49,30.29,0.062,45,0.1,3,8.0,0,Uniqlo,Jewelry,1484.21,0
CUST_02448,47,M,Portugal,email_campaign,Bronze,2025-03-22,73,76,31.22,0.29,13,0.11,4,4.0,0,COS,Footwear,2372.72,0
CUST_02449,41,F,USA,physical_store,Silver,2023-11-04,74,55,55.26,0.036,49,0.134,1,0.0,1,Zara,Dresses,3039.3,1
CUST_02450,59,F,Italy,instagram_shop,Bronze,2024-01-18,123,50,29.64,0.257,54,0.132,1,4.0,1,Bershka,Accessories,1482.0,0
CUST_02451,47,F,Portugal,ecommerce,Bronze,2026-02-07,70,21,14.19,0.308,3,0.156,4,0.0,1,Reserved,Underwear,297.99,0
CUST_02452,31,F,Italy,physical_store,Bronze,2025-02-27,79,13,88.23,0.071,18,0.087,5,3.0,1,Mango,Footwear,1146.99,0
CUST_02453,23,F,Netherlands,instagram_shop,Bronze,2023-09-30,248,42,77.54,0.316,46,0.055,4,7.0,1,Pull&Bear,Sportswear,3256.68,0
CUST_02454,20,F,Spain,mobile_app,Bronze,2023-11-10,187,15,13.95,0.243,19,0.051,1,8.0,0,COS,Jewelry,209.25,1
CUST_02455,33,F,Brazil,physical_store,Silver,2024-02-01,141,50,20.38,0.473,47,0.161,4,6.0,1,Massimo Dutti,Jewelry,1019.0,0
CUST_02456,24,F,Poland,instagram_shop,Silver,2026-03-29,298,1,71.51,0.174,6,0.061,3,2.0,0,Massimo Dutti,Bags,71.51,1
CUST_02457,31,F,Brazil,ecommerce,Bronze,2025-01-23,44,51,21.83,0.267,59,0.026,3,10.0,0,Reserved,Accessories,1113.33,0
CUST_02458,26,M,USA,instagram_shop,Silver,2025-02-10,247,34,55.82,0.337,47,0.148,7,2.0,1,Reserved,Tops,1897.88,1
CUST_02459,32,M,Germany,email_campaign,Bronze,2024-09-14,336,42,107.05,0.417,51,0.095,1,5.0,1,Reserved,Underwear,4496.1,0
CUST_02460,38,F,Germany,ecommerce,Bronze,2025-11-30,226,62,37.74,0.176,8,0.243,0,5.0,1,Reserved,Tops,2339.88,0
CUST_02461,52,F,Poland,physical_store,Gold,2025-09-11,67,32,92.7,0.171,38,0.056,6,5.0,0,Pull&Bear,Dresses,2966.4,1
CUST_02462,19,F,Portugal,loyalty_program,Gold,2025-03-21,276,61,36.44,0.148,33,0.367,6,3.0,1,Massimo Dutti,Bottoms,2222.84,1
CUST_02463,44,M,Poland,mobile_app,Gold,2024-03-19,253,54,41.94,0.409,41,0.027,0,2.0,0,Stradivarius,Underwear,2264.76,0
CUST_02464,19,M,Netherlands,ecommerce,Bronze,2024-06-09,303,74,76.17,0.247,12,0.029,3,10.0,0,H&M,Tops,5636.58,0
CUST_02465,52,M,Netherlands,ecommerce,Platinum,2025-02-28,280,58,93.49,0.008,3,0.07,6,1.0,0,Stradivarius,Accessories,5422.42,0
CUST_02466,35,F,Brazil,ecommerce,Silver,2023-09-13,179,24,20.02,0.54,35,0.236,5,8.0,0,Massimo Dutti,Outerwear,480.48,1
CUST_02467,31,NB,USA,instagram_shop,Silver,2025-08-17,279,27,19.01,0.515,18,0.204,2,1.0,1,Reserved,Outerwear,513.27,0
CUST_02468,37,F,Netherlands,email_campaign,Platinum,2024-10-17,129,21,16.12,0.137,16,0.087,2,9.0,0,COS,Bottoms,338.52,0
CUST_02469,35,F,Spain,loyalty_program,Gold,2023-07-10,115,18,208.77,0.51,59,0.126,6,9.0,1,Massimo Dutti,Underwear,3757.86,1
CUST_02470,27,F,Portugal,mobile_app,Silver,2024-07-05,322,55,38.54,0.155,24,0.301,6,4.0,1,COS,Footwear,2119.7,0
CUST_02471,42,M,Portugal,mobile_app,Gold,2024-02-02,274,68,31.22,0.402,13,0.101,1,9.0,1,H&M,Sportswear,2122.96,0
CUST_02472,19,F,Netherlands,email_campaign,Bronze,2024-01-25,202,47,68.97,0.177,4,0.088,0,5.0,1,Reserved,Sportswear,3241.59,1
CUST_02473,42,M,UK,instagram_shop,Silver,2025-08-17,117,54,14.52,0.231,40,0.426,1,7.0,0,COS,Tops,784.08,0
CUST_02474,50,M,Germany,instagram_shop,Bronze,2024-04-25,35,18,40.47,0.175,55,0.155,0,5.0,0,Pull&Bear,Footwear,728.46,0
CUST_02475,53,F,UK,email_campaign,Platinum,2024-04-17,106,73,54.91,0.098,57,0.101,7,4.0,0,COS,Outerwear,4008.43,0
CUST_02476,48,F,USA,email_campaign,Silver,2023-09-13,249,64,25.09,0.268,45,0.299,3,0.0,0,Pull&Bear,Accessories,1605.76,0
CUST_02477,31,M,USA,physical_store,Gold,2025-04-19,152,49,21.65,0.112,6,0.307,6,6.0,0,COS,Underwear,1060.85,0
CUST_02478,18,F,Italy,instagram_shop,Bronze,2024-08-06,141,35,40.38,0.1,13,0.146,2,5.0,0,Zara,Footwear,1413.3,0
CUST_02479,63,F,USA,ecommerce,Silver,2025-10-16,295,39,36.87,0.359,32,0.133,0,0.0,1,H&M,Footwear,1437.93,1
CUST_02480,33,F,Italy,mobile_app,Bronze,2025-07-07,162,58,36.04,0.431,11,0.14,4,7.0,1,Stradivarius,Bags,2090.32,0
CUST_02481,63,F,Portugal,instagram_shop,Silver,2024-07-05,147,57,16.53,0.138,51,0.217,4,0.0,1,Pull&Bear,Sportswear,942.21,0
CUST_02482,20,F,Spain,email_campaign,Silver,2025-08-09,256,6,16.44,0.135,3,0.459,6,8.0,1,H&M,Sportswear,98.64,1
CUST_02483,52,F,France,ecommerce,Bronze,2024-12-05,91,78,149.42,0.196,51,0.032,7,6.0,0,Pull&Bear,Footwear,11654.76,0
CUST_02484,58,F,Germany,physical_store,Bronze,2024-07-21,218,78,19.14,0.319,55,0.165,3,7.0,1,Pull&Bear,Tops,1492.92,0
CUST_02485,23,F,Italy,loyalty_program,Silver,2025-08-11,139,20,46.28,0.18,5,0.002,5,0.0,1,Pull&Bear,Jewelry,925.6,0
CUST_02486,42,M,Brazil,physical_store,Bronze,2025-03-29,177,50,47.88,0.484,0,0.214,1,1.0,1,Uniqlo,Sportswear,2394.0,0
CUST_02487,30,NB,Spain,ecommerce,Bronze,2024-03-04,291,9,37.19,0.354,19,0.107,5,9.0,1,Uniqlo,Dresses,334.71,0
CUST_02488,51,M,Poland,ecommerce,Bronze,2025-06-22,340,76,47.92,0.319,25,0.497,1,9.0,0,Reserved,Bottoms,3641.92,1
CUST_02489,25,F,Brazil,email_campaign,Bronze,2023-05-27,76,14,41.06,0.197,42,0.056,2,5.0,0,Uniqlo,Bottoms,574.84,0
CUST_02490,38,M,Spain,loyalty_program,Gold,2024-02-02,57,23,39.17,0.266,22,0.31,5,3.0,1,Mango,Bottoms,900.91,0
CUST_02491,51,F,Brazil,email_campaign,Gold,2023-12-03,28,48,126.82,0.479,11,0.226,4,10.0,0,Reserved,Footwear,6087.36,0
CUST_02492,21,F,Netherlands,mobile_app,Silver,2025-06-29,322,56,25.47,0.188,12,0.234,7,0.0,1,Bershka,Sportswear,1426.32,0
CUST_02493,42,M,Brazil,loyalty_program,Bronze,2024-02-12,321,40,32.84,0.531,58,0.253,7,3.0,0,Stradivarius,Tops,1313.6,1
CUST_02494,32,M,Italy,loyalty_program,Gold,2023-11-23,150,69,113.32,0.272,56,0.094,7,9.0,1,Pull&Bear,Sportswear,7819.08,0
CUST_02495,21,M,Spain,mobile_app,Silver,2025-03-23,307,39,34.05,0.309,17,0.248,4,6.0,1,Uniqlo,Accessories,1327.95,1
CUST_02496,62,M,Poland,physical_store,Silver,2023-07-16,347,74,38.14,0.244,30,0.113,7,7.0,0,Stradivarius,Jewelry,2822.36,1
CUST_02497,29,F,USA,ecommerce,Bronze,2025-04-18,199,43,33.69,0.137,45,0.372,4,1.0,0,Zara,Tops,1448.67,1
CUST_02498,49,F,Brazil,physical_store,Bronze,2025-05-01,164,31,126.29,0.04,49,0.038,4,7.0,1,Uniqlo,Sportswear,3914.99,0
CUST_02499,49,M,Poland,email_campaign,Silver,2023-07-10,182,70,111.1,0.153,52,0.274,5,8.0,1,Pull&Bear,Accessories,7777.0,0
CUST_02500,45,F,Spain,instagram_shop,Bronze,2024-08-24,240,3,21.14,0.402,27,0.054,0,1.0,1,Massimo Dutti,Tops,63.42,0
CUST_02501,30,F,Poland,email_campaign,Gold,2025-06-24,242,4,169.15,0.796,4,0.364,1,4.0,0,Mango,Tops,676.6,0
CUST_02502,48,M,France,instagram_shop,Silver,2025-03-20,66,27,9.66,0.141,38,0.128,1,4.0,1,Stradivarius,Outerwear,260.82,0
CUST_02503,31,M,France,ecommerce,Bronze,2024-07-02,171,27,14.29,0.405,19,0.179,6,8.0,0,Stradivarius,Jewelry,385.83,0
CUST_02504,37,F,Brazil,ecommerce,Silver,2023-09-27,133,47,15.38,0.034,19,0.035,2,8.0,0,Zara,Bottoms,722.86,0
CUST_02505,35,M,Brazil,loyalty_program,Bronze,2025-12-19,81,60,22.6,0.192,33,0.05,0,4.0,0,Stradivarius,Bottoms,1356.0,0
CUST_02506,46,M,Brazil,ecommerce,Bronze,2024-04-02,165,36,38.64,0.378,49,0.116,0,8.0,1,Bershka,Underwear,1391.04,0
CUST_02507,23,M,Germany,mobile_app,Bronze,2026-03-19,63,46,23.16,0.362,13,0.076,0,10.0,0,H&M,Jewelry,1065.36,0
CUST_02508,49,F,Netherlands,mobile_app,Bronze,2023-07-20,355,61,20.75,0.251,14,0.486,7,8.0,1,COS,Bottoms,1265.75,0
CUST_02509,46,F,Poland,instagram_shop,Bronze,2025-07-02,51,42,79.01,0.247,35,0.218,4,1.0,1,Bershka,Tops,3318.42,0
CUST_02510,60,F,UK,physical_store,Bronze,2025-03-04,72,7,40.79,0.1,29,0.16,5,6.0,0,COS,Dresses,285.53,0
CUST_02511,19,F,Portugal,loyalty_program,Bronze,2024-02-11,43,30,98.17,0.187,17,0.319,1,5.0,1,Mango,Underwear,2945.1,0
