age,gender_enc,loyalty_tier_enc,preferred_channel_enc,country_enc,age_group_enc,last_purchase_days_ago,total_purchases,avg_order_value,total_revenue,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,recency_score,frequency_score,monetary_score,revenue_per_purchase,engagement_index,risk_index,channel_diversity,discount_sensitivity,brand_loyalty_index,customer_id,churned
58,0,2,5,8,3.0,193,56,172.49,9659.44,0.131,7,0.063,5,9.0,0,0.005154639175257732,4.04305126783455,9.1757944748235,169.4638596491228,0.08596666666666666,5,3.0,0.18999999999999997,0.25,CUST_01031,1
54,0,1,5,0,2.0,158,30,87.41,2622.3,0.367,13,0.042,0,8.0,1,0.006289308176100629,3.4339872044851463,7.872188346182306,84.59032258064516,0.49676666666666663,0,4.0,0.23625000000000002,0.14285714285714285,CUST_01032,0
31,1,0,1,7,1.0,24,63,56.55,3562.65,0.41,49,0.153,1,4.0,0,0.04,4.1588830833596715,8.178540579503474,55.66640625,0.44966666666666666,0,5.0,0.18454545454545457,0.1,CUST_01033,0
47,1,0,5,5,2.0,320,15,11.11,166.65,0.361,43,0.027,4,1.0,1,0.003115264797507788,2.772588722239781,5.121878472912238,10.415625,0.6949666666666667,5,4.0,0.255,0.25,CUST_01034,1
52,2,1,3,4,2.0,141,18,48.47,872.46,0.11,42,0.167,6,8.0,1,0.007042253521126761,2.9444389791664403,6.772462335737954,45.91894736842105,0.613,2,5.0,0.192,0.2,CUST_01035,0
38,0,0,3,2,1.0,222,32,28.54,913.28,0.345,9,0.091,1,3.0,1,0.004484304932735426,3.4965075614664802,6.818136870272919,27.675151515151516,0.46349999999999997,3,4.0,0.15666666666666668,0.16666666666666666,CUST_01036,0
54,0,0,3,1,2.0,26,14,40.73,570.22,0.35,32,0.156,6,10.0,1,0.037037037037037035,2.70805020110221,6.3477744244180005,38.01466666666667,0.6183333333333334,2,3.0,0.3,0.2,CUST_01037,1
22,0,3,1,2,0.0,98,62,148.92,9233.04,0.325,7,0.065,2,8.0,0,0.010101010101010102,4.143134726391533,9.130651934874749,146.5561904761905,0.14416666666666667,0,4.0,0.19833333333333333,0.16666666666666666,CUST_01038,0
36,1,3,1,2,1.0,276,52,76.69,3987.88,0.265,55,0.178,0,7.0,1,0.0036101083032490976,3.970291913552122,8.291265768725411,75.24301886792453,0.7461666666666666,3,5.0,0.27999999999999997,0.16666666666666666,CUST_01039,1
31,0,0,3,9,1.0,61,22,121.93,2682.46,0.477,3,0.07,5,3.0,0,0.016129032258064516,3.1354942159291497,7.894862285599324,116.62869565217392,0.16309999999999997,2,1.0,0.25,0.5,CUST_01040,0
43,0,3,4,9,2.0,243,14,86.28,1207.92,0.3,54,0.06,5,5.0,0,0.004098360655737705,2.70805020110221,7.097482678036685,80.528,0.45000000000000007,5,5.0,0.18444444444444447,0.125,CUST_01041,0
21,2,3,3,5,0.0,9,78,25.26,1970.28,0.455,50,0.246,5,3.0,1,0.1,4.3694478524670215,7.58643835693126,24.94025316455696,0.7698333333333334,2,4.0,0.198,0.2,CUST_01042,0
42,0,3,4,2,2.0,357,34,255.64,8691.76,0.141,8,0.31,3,8.0,1,0.002793296089385475,3.5553480614894135,9.070245774277376,248.336,0.39563333333333334,6,4.0,0.1875,0.25,CUST_01043,0
62,1,0,5,8,3.0,272,56,47.57,2663.92,0.253,0,0.276,6,6.0,1,0.003663003663003663,4.04305126783455,7.887929317387647,46.73543859649123,0.3759,5,2.0,0.23249999999999998,0.2,CUST_01044,1
59,0,0,4,7,3.0,260,53,125.39,6645.67,0.124,55,0.166,5,8.0,1,0.0038314176245210726,3.9889840465642745,8.801871256352108,123.06796296296297,0.7038666666666666,5,2.0,0.07,0.25,CUST_01045,1
42,1,0,0,2,2.0,32,49,201.18,9857.82,0.132,22,0.037,6,9.0,0,0.030303030303030304,3.912023005428146,9.196121764978614,197.1564,0.18626666666666666,2,2.0,0.10666666666666667,0.25,CUST_01046,0
35,0,0,2,4,1.0,340,63,18.39,1158.57,0.198,55,0.113,6,1.0,1,0.002932551319648094,4.1588830833596715,7.055804525722844,18.10265625,0.7260666666666666,5,3.0,0.194,0.2,CUST_01047,1
57,1,0,0,1,3.0,93,16,50.72,811.52,0.34,12,0.122,4,10.0,1,0.010638297872340425,2.833213344056216,6.700140529285554,47.73647058823529,0.482,2,3.0,0.16,0.25,CUST_01048,0
25,1,0,0,6,0.0,128,40,95.43,3817.2,0.155,28,0.034,6,9.0,0,0.007751937984496124,3.713572066704308,8.24753438636056,93.10243902439024,0.2331666666666667,2,2.0,0.18,0.2,CUST_01049,0
56,0,0,1,5,2.0,237,38,43.64,1658.32,0.429,52,0.042,4,4.0,0,0.004201680672268907,3.6635616461296463,7.414163158871579,42.52102564102564,0.47536666666666666,5,2.0,0.15333333333333335,0.25,CUST_01050,1
57,0,0,2,5,3.0,17,18,487.72,8778.96,0.195,43,0.234,7,2.0,1,0.05555555555555555,2.9444389791664403,9.080227130810128,462.05052631578945,0.6451666666666667,2,5.0,0.20714285714285713,0.14285714285714285,CUST_01051,0
31,0,0,1,3,1.0,41,23,67.61,1555.03,0.203,55,0.045,5,8.0,1,0.023809523809523808,3.1780538303479458,7.349892984758132,64.79291666666667,0.7275666666666667,2,4.0,0.22428571428571428,0.2,CUST_01052,0
49,1,0,4,4,2.0,301,48,89.62,4301.76,0.135,29,0.288,3,4.0,1,0.0033112582781456954,3.8918202981106265,8.367011956242445,87.79102040816326,0.5338333333333334,5,1.0,0.08,0.5,CUST_01053,1
55,1,3,3,9,2.0,272,46,237.04,10903.84,0.249,38,0.134,0,8.0,0,0.003663003663003663,3.8501476017100584,9.296962006359362,231.99659574468086,0.32803333333333334,3,2.0,0.09,0.3333333333333333,CUST_01054,0
50,0,0,4,7,2.0,276,22,18.09,397.98,0.296,22,0.038,0,10.0,0,0.0036101083032490976,3.1354942159291497,5.988911290320265,17.303478260869564,0.23546666666666666,3,3.0,0.18666666666666668,0.25,CUST_01055,1
40,0,0,2,8,1.0,42,54,38.38,2072.52,0.052,20,0.132,7,10.0,1,0.023255813953488372,4.007333185232471,7.637002925166805,37.68218181818182,0.4489333333333333,2,5.0,0.1988888888888889,0.125,CUST_01056,1
32,0,0,5,4,1.0,266,40,25.36,1014.4,0.562,38,0.028,2,6.0,0,0.003745318352059925,3.713572066704308,6.923037902513294,24.741463414634147,0.4219333333333334,3,4.0,0.126,0.16666666666666666,CUST_01057,1
50,1,3,4,0,2.0,52,30,77.16,2314.8,0.109,12,0.084,5,5.0,1,0.018867924528301886,3.4339872044851463,7.747510479178173,74.67096774193548,0.4127,2,2.0,0.1425,0.2,CUST_01058,0
42,2,0,0,6,2.0,188,55,202.19,11120.45,0.292,30,0.325,4,0.0,1,0.005291005291005291,4.02535169073515,9.316630954987248,198.5794642857143,0.5876,6,3.0,0.302,0.16666666666666666,CUST_01059,1
34,0,1,2,1,1.0,151,56,23.64,1323.84,0.176,12,0.145,2,8.0,0,0.006578947368421052,4.04305126783455,7.189046976411904,23.225263157894734,0.1328,0,1.0,0.14,0.5,CUST_01060,0
50,0,3,2,3,2.0,244,42,17.66,741.72,0.187,58,0.026,3,3.0,1,0.004081632653061225,3.7612001156935624,6.6103191230860725,17.249302325581397,0.7427666666666667,5,2.0,0.325,0.3333333333333333,CUST_01061,0
64,0,0,4,4,3.0,289,42,63.03,2647.26,0.091,25,0.23,5,6.0,1,0.0034482758620689655,3.7612001156935624,7.8816580995480185,61.56418604651163,0.49396666666666667,5,5.0,0.16428571428571428,0.16666666666666666,CUST_01062,1
19,0,3,4,3,0.0,127,62,162.0,10044.0,0.15,48,0.062,7,2.0,1,0.0078125,4.143134726391533,9.214830277249035,159.42857142857142,0.665,2,3.0,0.28,0.25,CUST_01063,0
31,0,3,1,6,1.0,205,53,29.05,1539.65,0.694,23,0.294,7,1.0,0,0.0048543689320388345,3.9889840465642745,7.339959684279923,28.51203703703704,0.3615333333333333,5,5.0,0.22142857142857145,0.16666666666666666,CUST_01064,1
57,0,0,1,2,3.0,306,53,24.26,1285.78,0.381,24,0.199,7,1.0,1,0.003257328990228013,3.9889840465642745,7.15989825281325,23.81074074074074,0.5743,5,3.0,0.2325,0.2,CUST_01065,1
57,0,0,0,3,3.0,357,64,193.69,12396.16,0.131,46,0.19,4,5.0,0,0.002793296089385475,4.174387269895637,9.425222693103171,190.71015384615384,0.3459666666666667,5,2.0,0.08,0.3333333333333333,CUST_01066,1
56,0,3,2,5,2.0,100,1,46.77,46.77,0.068,57,0.106,3,5.0,0,0.009900990099009901,0.6931471805599453,3.8663978274018707,23.385,0.4004,4,3.0,0.248,0.25,CUST_01067,1
23,0,1,5,9,0.0,344,79,90.75,7169.25,0.148,3,0.127,7,0.0,1,0.002898550724637681,4.382026634673881,8.877695800489295,89.615625,0.3644,5,4.0,0.16,0.3333333333333333,CUST_01068,1
23,0,0,5,2,0.0,79,69,164.83,11373.27,0.35,20,0.434,3,4.0,0,0.0125,4.248495242049359,9.339109065935618,162.47528571428572,0.23833333333333334,3,2.0,0.10666666666666667,0.25,CUST_01069,0
20,0,0,2,4,0.0,183,27,82.59,2229.93,0.087,6,0.088,7,3.0,1,0.005434782608695652,3.332204510175204,7.710173817875749,79.64035714285714,0.3661,5,3.0,0.194,0.2,CUST_01070,0
24,1,0,0,1,0.0,98,17,56.13,954.21,0.24,5,0.12,5,3.0,1,0.010101010101010102,2.8903717578961645,6.861931211595263,53.01166666666667,0.4053333333333333,2,5.0,0.11625,0.16666666666666666,CUST_01071,0
25,1,3,1,5,0.0,68,63,25.15,1584.45,0.081,5,0.213,1,7.0,0,0.014492753623188406,4.1588830833596715,7.3686235576880135,24.75703125,0.05763333333333333,0,4.0,0.24,0.2,CUST_01072,0
59,0,3,1,6,3.0,334,41,35.68,1462.88,0.469,42,0.121,4,5.0,1,0.0029850746268656717,3.7376696182833684,7.288845723948647,34.83047619047619,0.7206999999999999,5,2.0,0.12,0.3333333333333333,CUST_01073,1
32,0,0,1,2,1.0,28,58,72.24,4189.92,0.456,38,0.121,0,3.0,1,0.034482758620689655,4.07753744390572,8.340675559219857,71.01559322033899,0.6901333333333333,0,3.0,0.3,0.3333333333333333,CUST_01074,0
64,1,3,5,5,3.0,29,57,147.65,8416.05,0.236,30,0.08,1,4.0,0,0.03333333333333333,4.060443010546419,9.03801468955273,145.10431034482758,0.2708,0,3.0,0.27666666666666667,0.25,CUST_01075,0
46,2,0,5,9,2.0,338,38,37.21,1413.98,0.198,8,0.006,6,5.0,1,0.0029498525073746312,3.6635616461296463,7.25487067570183,36.25589743589744,0.41273333333333334,5,2.0,0.28500000000000003,0.3333333333333333,CUST_01076,1
50,0,3,0,2,2.0,122,66,34.04,2246.64,0.222,1,0.026,1,9.0,1,0.008130081300813009,4.204692619390966,7.717636055840672,33.53194029850746,0.37326666666666664,0,2.0,0.24666666666666667,0.3333333333333333,CUST_01077,0
47,0,0,5,7,2.0,212,45,80.44,3619.8,0.42,20,0.278,7,2.0,1,0.004694835680751174,3.828641396489095,8.194450274879273,78.69130434782609,0.5593333333333332,5,3.0,0.2333333333333333,0.25,CUST_01078,0
56,0,1,4,7,2.0,176,23,29.64,681.72,0.343,6,0.132,1,1.0,0,0.005649717514124294,3.1780538303479458,6.52608481943969,28.405,0.14290000000000003,0,2.0,0.29000000000000004,0.5,CUST_01079,0
44,0,1,5,2,2.0,105,20,77.65,1553.0,0.39,0,0.08,5,4.0,0,0.009433962264150943,3.044522437723423,7.348587530927593,73.95238095238095,0.11699999999999999,2,3.0,0.2575,0.2,CUST_01080,0
53,0,1,1,2,2.0,72,36,27.52,990.72,0.276,6,0.168,2,8.0,1,0.0136986301369863,3.6109179126442243,6.899440809378052,26.776216216216216,0.4228,0,2.0,0.27666666666666667,0.3333333333333333,CUST_01081,0
46,0,0,0,7,2.0,110,42,67.22,2823.24,0.137,8,0.036,6,8.0,0,0.009009009009009009,3.7612001156935624,7.945994580837735,65.65674418604651,0.09443333333333334,2,4.0,0.13599999999999998,0.25,CUST_01082,0
55,1,3,2,4,2.0,113,22,42.27,929.94,0.206,24,0.097,4,9.0,0,0.008771929824561403,3.1354942159291497,6.8361948283689165,40.43217391304348,0.22180000000000002,2,4.0,0.15833333333333335,0.2,CUST_01083,0
50,0,3,2,3,2.0,232,60,59.81,3588.6,0.152,47,0.351,2,10.0,1,0.004291845493562232,4.110873864173311,8.185796054661774,58.82950819672131,0.6589333333333334,4,4.0,0.20285714285714285,0.16666666666666666,CUST_01084,0
54,0,2,0,1,2.0,43,11,104.05,1144.55,0.03,54,0.099,0,8.0,1,0.022727272727272728,2.4849066497880004,7.043640150002503,95.37916666666666,0.669,0,3.0,0.235,0.25,CUST_01085,1
44,0,0,4,5,2.0,265,28,50.6,1416.8,0.332,12,0.124,0,7.0,1,0.0037593984962406013,3.367295829986474,7.256861653420917,48.8551724137931,0.4796,3,2.0,0.28,0.3333333333333333,CUST_01086,0
50,0,3,2,5,2.0,296,45,75.45,3395.25,0.337,30,0.069,4,4.0,1,0.003367003367003367,3.828641396489095,8.130427160740558,73.80978260869566,0.6011,5,1.0,0.14,0.5,CUST_01087,1
21,0,0,1,6,0.0,46,22,31.39,690.58,0.155,59,0.266,6,0.0,0,0.02127659574468085,3.1354942159291497,6.538978834941018,30.02521739130435,0.4398333333333333,2,3.0,0.2575,0.2,CUST_01088,0
39,0,0,2,1,1.0,58,63,35.23,2219.49,0.631,57,0.15,4,6.0,0,0.01694915254237288,4.1588830833596715,7.705483171231811,34.67953125,0.5693,2,5.0,0.21000000000000002,0.2,CUST_01089,1
19,1,0,2,8,0.0,225,31,22.71,704.01,0.332,5,0.21,1,3.0,1,0.004424778761061947,3.4657359027997265,6.558211987108834,22.0003125,0.43293333333333334,3,1.0,0.23,0.5,CUST_01090,1
27,0,0,1,7,1.0,140,11,51.94,571.34,0.205,45,0.043,4,0.0,1,0.0070921985815602835,2.4849066497880004,6.349733220385172,47.61166666666667,0.6615,2,5.0,0.18777777777777777,0.14285714285714285,CUST_01091,0
22,1,0,5,8,0.0,101,36,69.0,2484.0,0.182,13,0.116,4,4.0,1,0.00980392156862745,3.6109179126442243,7.818027938530729,67.13513513513513,0.44126666666666664,2,1.0,0.33999999999999997,0.3333333333333333,CUST_01092,0
27,1,0,4,9,1.0,281,78,74.36,5800.08,0.528,57,0.265,1,5.0,1,0.0035460992907801418,4.3694478524670215,8.66579938609671,73.41873417721519,0.8384,3,3.0,0.11333333333333333,0.25,CUST_01093,1
50,0,0,1,1,2.0,238,35,212.19,7426.65,0.504,48,0.138,0,10.0,1,0.0041841004184100415,3.58351893845611,8.912964802353306,206.29583333333332,0.7712000000000001,3,4.0,0.23,0.16666666666666666,CUST_01094,0
55,0,1,1,0,2.0,89,23,79.9,1837.7,0.267,29,0.097,4,5.0,1,0.011111111111111112,3.1780538303479458,7.516814079159796,76.57083333333334,0.5734333333333334,2,3.0,0.244,0.25,CUST_01095,0
30,0,0,3,6,1.0,246,29,38.63,1120.27,0.113,21,0.138,2,7.0,1,0.004048582995951417,3.4011973816621555,7.0222172504491525,37.342333333333336,0.4739,3,4.0,0.244,0.2,CUST_01096,0
48,1,1,0,2,2.0,179,23,351.19,8077.37,0.337,51,0.049,0,10.0,0,0.005555555555555556,3.1780538303479458,8.996945398491102,336.5570833333333,0.44110000000000005,0,3.0,0.3075,0.2,CUST_01097,0
64,1,3,4,9,3.0,231,16,29.11,465.76,0.396,3,0.101,7,4.0,0,0.004310344827586207,2.833213344056216,6.145815206937907,27.39764705882353,0.1388,5,2.0,0.16499999999999998,0.3333333333333333,CUST_01098,0
53,1,1,5,3,2.0,99,19,64.08,1217.52,0.363,28,0.022,0,7.0,0,0.01,2.995732273553991,7.105392286553866,60.876,0.29556666666666664,0,2.0,0.2,0.3333333333333333,CUST_01099,0
62,0,3,3,0,3.0,215,63,132.81,8367.03,0.269,1,0.054,5,4.0,0,0.004629629629629629,4.1588830833596715,9.03217377138432,130.73484375,0.08736666666666668,5,3.0,0.2075,0.2,CUST_01100,1
41,1,0,1,1,1.0,200,50,85.31,4265.5,0.037,29,0.122,7,9.0,1,0.004975124378109453,3.9318256327243257,8.35854909797664,83.63725490196079,0.5044333333333333,5,3.0,0.256,0.25,CUST_01101,1
32,0,3,3,1,1.0,256,73,10.28,750.44,0.32,23,0.041,3,6.0,0,0.0038910505836575876,4.304065093204169,6.62199136568626,10.141081081081081,0.24933333333333335,5,4.0,0.11599999999999999,0.16666666666666666,CUST_01102,1
46,0,3,5,8,2.0,195,43,93.88,4036.84,0.5,15,0.022,2,9.0,0,0.00510204081632653,3.784189633918261,8.30346517451172,91.74636363636364,0.25,3,3.0,0.24666666666666667,0.25,CUST_01103,1
25,0,3,3,4,0.0,24,19,35.19,668.61,0.104,24,0.06,4,0.0,0,0.04,2.995732273553991,6.506695453352878,33.4305,0.19120000000000004,2,1.0,0.15,0.5,CUST_01104,1
22,0,1,3,8,0.0,363,18,29.69,534.42,0.571,0,0.157,5,5.0,1,0.0027472527472527475,2.9444389791664403,6.283051485636975,28.12736842105263,0.47129999999999994,5,4.0,0.21857142857142858,0.16666666666666666,CUST_01105,1
46,1,3,3,5,2.0,270,6,14.24,85.44,0.405,11,0.085,2,2.0,1,0.0036900369003690036,1.9459101490553132,4.459450531638685,12.205714285714285,0.49483333333333335,3,4.0,0.26166666666666666,0.16666666666666666,CUST_01106,0
64,0,0,1,8,3.0,278,35,61.8,2163.0,0.341,38,0.311,1,1.0,1,0.0035842293906810036,3.58351893845611,7.679713639966372,60.083333333333336,0.6556333333333333,4,1.0,0.255,0.3333333333333333,CUST_01107,0
21,0,1,1,4,0.0,226,14,38.01,532.14,0.533,15,0.356,7,3.0,0,0.004405286343612335,2.70805020110221,6.278784053840755,35.476,0.2599,6,3.0,0.19666666666666666,0.25,CUST_01108,1
29,0,3,0,3,1.0,228,64,71.76,4592.64,0.229,54,0.103,5,2.0,1,0.004366812227074236,4.174387269895637,8.432428017096216,70.656,0.7287,5,5.0,0.20666666666666667,0.16666666666666666,CUST_01109,1
62,1,0,2,9,3.0,128,9,27.05,243.45,0.115,26,0.103,4,3.0,1,0.007751937984496124,2.302585092994046,5.499010789024655,24.345,0.5078333333333334,2,6.0,0.17,0.14285714285714285,CUST_01110,0
19,1,3,4,7,0.0,31,35,952.83,33349.05,0.404,28,0.481,6,9.0,1,0.03125,3.58351893845611,10.414814550593022,926.3625000000001,0.6078666666666667,3,2.0,0.195,0.3333333333333333,CUST_01111,0
44,0,3,0,1,2.0,341,2,39.41,78.82,0.377,59,0.246,0,8.0,0,0.0029239766081871343,1.0986122886681096,4.379774099620588,26.27333333333333,0.5064333333333333,5,2.0,0.11499999999999999,0.3333333333333333,CUST_01112,1
48,0,3,5,2,2.0,251,6,138.19,829.14,0.401,54,0.038,0,5.0,1,0.003968253968253968,1.9459101490553132,6.721594361265462,118.44857142857143,0.7803,3,3.0,0.20500000000000002,0.25,CUST_01113,0
53,0,2,3,8,2.0,58,25,136.04,3401.0,0.151,28,0.233,4,5.0,1,0.01694915254237288,3.258096538021482,8.132118772955806,130.80769230769232,0.5319666666666667,2,2.0,0.195,0.25,CUST_01114,0
53,1,0,1,0,2.0,325,73,119.04,8689.92,0.339,3,0.102,2,1.0,0,0.003067484662576687,4.304065093204169,9.07003408147046,117.43135135135135,0.1217,3,3.0,0.14666666666666667,0.25,CUST_01115,1
43,0,3,3,3,2.0,147,50,27.49,1374.5,0.145,59,0.131,4,9.0,0,0.006756756756756757,3.9318256327243257,7.226572580364629,26.95098039215686,0.4368333333333333,2,6.0,0.24100000000000002,0.16666666666666666,CUST_01116,0
60,0,1,1,6,3.0,106,7,253.64,1775.48,0.3,37,0.153,4,1.0,1,0.009345794392523364,2.0794415416798357,7.482389157305955,221.935,0.6366666666666667,2,4.0,0.17250000000000001,0.2,CUST_01117,0
44,0,3,4,1,2.0,85,63,68.34,4305.42,0.064,43,0.038,4,3.0,0,0.011627906976744186,4.1588830833596715,8.367862211486381,67.2721875,0.3058666666666667,2,1.0,0.33,0.5,CUST_01118,0
22,0,0,0,4,0.0,2,28,75.07,2101.96,0.287,58,0.084,5,8.0,1,0.3333333333333333,3.367295829986474,7.651101155074828,72.48137931034483,0.7727666666666667,2,3.0,0.19,0.16666666666666666,CUST_01119,0
37,1,0,0,5,1.0,303,2,51.24,102.48,0.195,57,0.029,7,9.0,0,0.003289473684210526,1.0986122886681096,4.639378357317828,34.160000000000004,0.4385,7,4.0,0.25666666666666665,0.14285714285714285,CUST_01120,1
28,0,3,5,4,1.0,53,65,54.89,3567.85,0.233,31,0.22,0,3.0,0,0.018518518518518517,4.189654742026425,8.179998694027502,54.05833333333333,0.2765666666666667,0,3.0,0.16666666666666666,0.16666666666666666,CUST_01121,0
27,0,0,0,8,1.0,222,59,56.78,3350.02,0.125,56,0.102,3,7.0,0,0.004484304932735426,4.0943445622221,8.117020056087151,55.833666666666666,0.41083333333333333,5,3.0,0.126,0.16666666666666666,CUST_01122,0
57,0,1,0,9,3.0,25,24,15.96,383.04,0.088,47,0.092,7,0.0,1,0.038461538461538464,3.2188758248682006,5.950746713829423,15.3216,0.6397333333333333,2,5.0,0.19571428571428573,0.14285714285714285,CUST_01123,0
55,0,0,2,5,2.0,35,62,67.1,4160.2,0.163,44,0.055,2,10.0,1,0.027777777777777776,4.143134726391533,8.33355877319674,66.03492063492064,0.6422333333333333,0,2.0,0.21333333333333335,0.25,CUST_01124,0
23,1,3,4,0,0.0,157,71,103.5,7348.5,0.152,43,0.063,4,5.0,1,0.006329113924050633,4.276666119016055,8.902387562682042,102.0625,0.6322666666666666,2,2.0,0.15000000000000002,0.3333333333333333,CUST_01125,0
25,0,0,3,4,0.0,343,38,34.55,1312.9,0.421,40,0.304,3,10.0,1,0.0029069767441860465,3.6635616461296463,7.180755092647776,33.66410256410256,0.6929666666666667,6,3.0,0.1,0.25,CUST_01126,1
40,1,3,0,0,1.0,145,62,50.24,3114.88,0.305,3,0.199,2,2.0,0,0.00684931506849315,4.143134726391533,8.04426689533765,49.44253968253968,0.1115,0,2.0,0.135,0.3333333333333333,CUST_01127,0
64,1,3,5,6,3.0,336,65,13.99,909.35,0.189,33,0.206,7,5.0,1,0.002967359050445104,4.189654742026425,6.813829140949974,13.778030303030304,0.5767,5,2.0,0.14333333333333334,0.25,CUST_01128,1
43,0,0,3,0,2.0,278,51,132.63,6764.13,0.09,33,0.07,2,10.0,0,0.0035842293906810036,3.9512437185814275,8.819536756976055,130.0794230769231,0.24700000000000003,3,5.0,0.21600000000000003,0.14285714285714285,CUST_01129,0
63,0,3,1,1,3.0,294,52,190.06,9883.12,0.134,1,0.03,4,2.0,1,0.003389830508474576,3.970291913552122,9.198684707868471,186.47396226415097,0.34686666666666666,5,3.0,0.11,0.25,CUST_01130,0
60,0,0,0,3,3.0,343,74,65.04,4812.96,0.091,27,0.15,2,8.0,1,0.0029069767441860465,4.31748811353631,8.479275309210033,64.1728,0.5073,3,3.0,0.0925,0.25,CUST_01131,0
29,1,3,0,5,1.0,277,63,72.41,4561.83,0.121,46,0.094,6,3.0,0,0.0035971223021582736,4.1588830833596715,8.425698324042271,71.27859375,0.3429666666666667,5,1.0,0.0,0.5,CUST_01132,0
43,0,3,3,1,2.0,179,11,69.09,759.99,0.233,0,0.112,3,4.0,1,0.005555555555555556,2.4849066497880004,6.6346202171708795,63.3325,0.3699,2,2.0,0.255,0.3333333333333333,CUST_01133,0
30,0,0,1,2,1.0,280,48,99.38,4770.24,0.255,57,0.191,1,8.0,0,0.0035587188612099642,3.8918202981106265,8.470361508170422,97.35183673469388,0.4565,3,1.0,0.29,0.5,CUST_01134,1
57,0,0,2,4,3.0,352,54,66.75,3604.5,0.523,22,0.141,4,3.0,1,0.0028328611898017,4.007333185232471,8.190215736356814,65.53636363636363,0.6035666666666666,5,4.0,0.10333333333333333,0.16666666666666666,CUST_01135,0
35,1,3,4,4,1.0,301,50,123.81,6190.5,0.012,37,0.148,4,10.0,0,0.0033112582781456954,3.9318256327243257,8.730932662655153,121.38235294117646,0.2502666666666667,5,4.0,0.2925,0.2,CUST_01136,0
42,0,0,2,2,2.0,197,74,94.6,7000.4,0.3,36,0.363,2,4.0,0,0.005050505050505051,4.31748811353631,8.853865408040116,93.33866666666667,0.32999999999999996,4,2.0,0.12,0.3333333333333333,CUST_01137,1
50,0,0,5,0,2.0,225,38,101.07,3840.66,0.183,18,0.161,7,3.0,0,0.004424778761061947,3.6635616461296463,8.253659843837315,98.47846153846153,0.1749,5,2.0,0.22499999999999998,0.3333333333333333,CUST_01138,0
64,0,3,3,1,3.0,47,8,74.23,593.84,0.599,58,0.45,1,8.0,1,0.020833333333333332,2.1972245773362196,6.388292461820483,65.98222222222222,0.8663666666666667,1,2.0,0.29,0.2,CUST_01139,0
57,0,0,0,5,3.0,185,6,96.9,581.4,0.174,26,0.103,6,10.0,1,0.005376344086021506,1.9459101490553132,6.367157496882476,83.05714285714285,0.5255333333333333,5,4.0,0.16833333333333333,0.2,CUST_01140,1
60,1,3,2,5,3.0,162,68,29.62,2014.16,0.105,42,0.073,6,4.0,1,0.006134969325153374,4.23410650459726,7.6084538756949165,29.19072463768116,0.6114999999999999,2,5.0,0.2275,0.14285714285714285,CUST_01141,1
29,0,3,4,2,1.0,131,69,11.82,815.58,0.43,50,0.085,3,6.0,0,0.007575757575757576,4.248495242049359,6.705124886790298,11.651142857142858,0.4623333333333334,2,3.0,0.31333333333333335,0.25,CUST_01142,0
61,1,0,5,4,3.0,295,6,51.2,307.2,0.192,58,0.159,0,3.0,1,0.0033783783783783786,1.9459101490553132,5.730748922886015,43.885714285714286,0.7442666666666666,3,3.0,0.18,0.2,CUST_01143,0
53,1,0,2,2,2.0,92,32,241.72,7735.04,0.029,11,0.395,6,6.0,1,0.010752688172043012,3.4965075614664802,8.95364520775058,234.39515151515153,0.38203333333333334,3,2.0,0.24,0.3333333333333333,CUST_01144,0
21,0,3,0,6,0.0,75,38,92.79,3526.02,0.251,0,0.12,1,10.0,1,0.013157894736842105,3.6635616461296463,8.168208600761512,90.41076923076923,0.37529999999999997,0,3.0,0.2383333333333333,0.25,CUST_01145,0
22,1,0,4,6,0.0,138,57,98.43,5610.51,0.366,12,0.234,2,5.0,0,0.007194244604316547,4.060443010546419,8.632575124509431,96.73293103448276,0.18980000000000002,0,2.0,0.265,0.3333333333333333,CUST_01146,0
54,0,0,0,6,2.0,168,64,24.39,1560.96,0.375,46,0.283,7,8.0,1,0.005917159763313609,4.174387269895637,7.353696721877114,24.014769230769232,0.7191666666666667,2,4.0,0.21333333333333335,0.16666666666666666,CUST_01147,1
